location,size,total_sqft,bath,price,bhk,price_per_sqft,bath_per_bhk,sqft_per_bhk
Sompura,3 BHK,1360.0,2.0,52.99,3,3896.323529411765,0.6666666666666666,453.3333333333333
Yeshwanthpur,3 BHK,2500.0,3.0,130.0,3,5200.0,1.0,833.3333333333334
Whitefield,2 BHK,1140.0,2.0,99.36,2,8715.78947368421,1.0,570.0
Kanakpura Road,1 BHK,525.0,1.0,25.84,1,4921.9047619047615,1.0,525.0
Whitefield,2 BHK,1295.0,2.0,116.64,2,9006.949806949808,1.0,647.5
Hormavu,2 BHK,1020.0,2.0,47.0,2,4607.843137254902,1.0,510.0
Old Airport Road,4 BHK,3504.0,4.0,263.26,4,7513.1278538812785,1.0,876.0
Sidedahalli,2 Bedroom,1200.0,1.0,42.12,2,3510.0,0.5,600.0
Vidyaranyapura,2 BHK,1100.0,2.0,51.99,2,4726.363636363636,1.0,550.0
Bannerghatta Road,4 Bedroom,4723.0,4.0,457.94,4,9695.955960194791,1.0,1180.75
Kothannur,2 BHK,820.0,2.0,32.37,2,3947.5609756097556,1.0,410.0
Sarjapur,4 Bedroom,3508.0,4.0,328.63,4,9368.015963511973,1.0,877.0
Versova Layout,4 Bedroom,3700.0,4.0,463.68,4,12531.891891891892,1.0,925.0
Kalena Agrahara,2 BHK,1354.0,2.0,68.23,2,5039.143279172821,1.0,677.0
Basavangudi,4 BHK,2453.0,3.0,250.75,4,10222.1769262128,0.75,613.25
Garudachar Palya,2 BHK,1154.0,2.0,53.3,2,4618.717504332755,1.0,577.0
7th Phase JP Nagar,3 BHK,1680.0,2.0,114.86,3,6836.9047619047615,0.6666666666666666,560.0
Electronics City Phase 1,2 BHK,1205.0,2.0,57.24,2,4750.207468879668,1.0,602.5
Raja Rajeshwari Nagar,3 BHK,1400.0,2.0,58.41,3,4172.142857142857,0.6666666666666666,466.6666666666667
Doopanahalli,3 BHK,1625.0,3.0,144.82,3,8912.0,1.0,541.6666666666666
Electronic City,3 Bedroom,1500.0,3.0,91.62,3,6108.0,1.0,500.0
Bannerghatta Road,3 BHK,1520.0,2.0,148.18,3,9748.684210526315,0.6666666666666666,506.6666666666667
3rd Stage Raja Rajeshwari Nagar,2 BHK,1300.0,3.0,63.0,2,4846.153846153846,1.5,650.0
Manayata Tech Park,2 BHK,1150.0,2.0,49.1,2,4269.565217391304,1.0,575.0
Kadugodi,3 BHK,1762.0,3.0,145.65,3,8266.174801362089,1.0,587.3333333333334
Budigere,2 BHK,1153.0,2.0,57.05,2,4947.9618386817,1.0,576.5
Yelahanka,4 BHK,2650.0,4.0,232.14,4,8760.0,1.0,662.5
Sompura,3 BHK,1350.0,2.0,53.42,3,3957.037037037037,0.6666666666666666,450.0
Billekahalli,2 BHK,950.0,2.0,54.5,2,5736.8421052631575,1.0,475.0
Jakkur,3 BHK,3295.0,3.0,217.34,3,6596.054628224582,1.0,1098.3333333333333
Coconut Grove Layout,3 BHK,1515.0,3.0,70.27,3,4638.283828382839,1.0,505.0
Neeladri Nagar,2 BHK,1100.0,2.0,45.86,2,4169.090909090909,1.0,550.0
Byrasandra,2 BHK,1250.0,2.0,62.25,2,4980.0,1.0,625.0
HBR Layout,2 Bedroom,1200.0,2.0,113.83,2,9485.833333333334,1.0,600.0
5th Phase JP Nagar,7 BHK,2500.0,8.0,141.95,7,5677.999999999999,1.1428571428571428,357.14285714285717
Hoskote,4 Bedroom,1200.0,4.0,45.44,4,3786.6666666666665,1.0,300.0
Yelahanka,3 BHK,1355.0,2.0,107.76,3,7952.767527675277,0.6666666666666666,451.6666666666667
Dominic Layout,3 BHK,1115.0,3.0,41.46,3,3718.385650224215,1.0,371.6666666666667
8th Phase JP Nagar,3 BHK,1275.0,3.0,58.46,3,4585.098039215686,1.0,425.0
Padmanabhanagar,3 BHK,2051.0,3.0,118.16,3,5761.092150170649,1.0,683.6666666666666
BTM Layout,3 BHK,1470.0,2.0,144.22,3,9810.884353741496,0.6666666666666666,490.0
Silver Springs Layout,3 BHK,1550.0,2.0,72.29,3,4663.8709677419365,0.6666666666666666,516.6666666666666
Bannerghatta Road,3 BHK,1270.0,2.0,109.97,3,8659.055118110236,0.6666666666666666,423.3333333333333
Bhoganhalli,4 BHK,2119.0,4.0,118.83,4,5607.833883907503,1.0,529.75
Hebbal Kempapura,3 BHK,1600.0,3.0,147.74,3,9233.75,1.0,533.3333333333334
Kudlu Gate,3 BHK,1320.0,2.0,108.64,3,8230.30303030303,0.6666666666666666,440.0
Gopalkrishna Nagar,3 BHK,2505.0,3.0,162.35,3,6481.037924151697,1.0,835.0
Tejaswini Nagar,3 BHK,1410.0,2.0,56.89,3,4034.751773049645,0.6666666666666666,470.0
Whitefield,2 BHK,1200.0,2.0,112.69,2,9390.833333333334,1.0,600.0
Chennammana Kere,3 BHK,1705.0,2.0,90.42,3,5303.225806451613,0.6666666666666666,568.3333333333334
Electronic City,2 BHK,995.0,2.0,61.72,2,6203.015075376885,1.0,497.5
Horamavu Banaswadi,2 BHK,1081.0,2.0,46.3,2,4283.071230342276,1.0,540.5
Parappana Agrahara,2 BHK,1194.0,2.0,45.97,2,3850.0837520938026,1.0,597.0
Sonnenahalli,1 BHK,605.0,1.0,28.31,1,4679.338842975207,1.0,605.0
Yelahanka,1 BHK,567.0,1.0,44.89,1,7917.10758377425,1.0,567.0
Rajaji Nagar,2 BHK,1718.0,3.0,239.85,2,13961.001164144354,1.5,859.0
Banashankari Stage VI,3 BHK,1410.5,2.0,72.99,3,5174.76072314782,0.6666666666666666,470.1666666666667
Green Glen Layout,3 BHK,1715.0,3.0,115.59,3,6739.9416909620995,1.0,571.6666666666666
Doddaballapur,4 Bedroom,3206.0,5.0,244.81,4,7635.995009357454,1.25,801.5
Kundalahalli,4 Bedroom,1500.0,4.0,124.22,4,8281.333333333334,1.0,375.0
Bannerghatta Road,3 BHK,1846.0,3.0,165.51,3,8965.872156013002,1.0,615.3333333333334
Whitefield,2 BHK,1015.0,2.0,93.23,2,9185.221674876848,1.0,507.5
Thanisandra,2 BHK,1100.0,2.0,83.83,2,7620.909090909091,1.0,550.0
Thanisandra,3 BHK,1965.0,4.0,159.48,3,8116.0305343511445,1.3333333333333333,655.0
NGR Layout,2 BHK,1021.0,2.0,45.08,2,4415.279138099902,1.0,510.5
Haralur Road,2 BHK,1230.0,2.0,118.83,2,9660.975609756097,1.0,615.0
Uttarahalli,2 BHK,1260.0,2.0,49.85,2,3956.3492063492063,1.0,630.0
Indira Nagar,4 Bedroom,2400.0,4.0,294.41,4,12267.083333333336,1.0,600.0
Lingadheeranahalli,3 BHK,1894.0,4.0,123.17,3,6503.167898627244,1.3333333333333333,631.3333333333334
Jakkur,3 BHK,1950.0,3.0,134.32,3,6888.205128205128,1.0,650.0
Sector 2 HSR Layout,2 BHK,1231.0,2.0,70.77,2,5748.984565393988,1.0,615.5
Mahadevpura,2 BHK,1236.0,2.0,58.9,2,4765.37216828479,1.0,618.0
R.T. Nagar,4 BHK,1800.0,3.0,120.22,4,6678.888888888889,0.75,450.0
KAMAKIYA,3 BHK,1650.0,3.0,136.36,3,8264.242424242426,1.0,550.0
Begur,3 BHK,1443.0,2.0,74.69,3,5176.022176022176,0.6666666666666666,481.0
Wheelers Road,2 BHK,925.0,2.0,64.09,2,6928.648648648648,1.0,462.5
Chandapura,3 BHK,1305.0,3.0,81.34,3,6232.9501915708815,1.0,435.0
Alfa Garden Layout,2 BHK,1190.0,2.0,43.11,2,3622.6890756302523,1.0,595.0
Uttarahalli,2 BHK,1284.0,2.0,50.73,2,3950.9345794392525,1.0,642.0
Chikkalasandra,2 BHK,1325.0,2.0,56.54,2,4267.169811320755,1.0,662.5
Sector 6 HSR Layout,6 Bedroom,2400.0,5.0,314.3,6,13095.833333333334,0.8333333333333334,400.0
Kudlu Gate,2 BHK,1183.0,2.0,94.75,2,8009.298393913778,1.0,591.5
Rajiv Gandhi Nagar,3 BHK,1750.0,3.0,96.62,3,5521.142857142857,1.0,583.3333333333334
Nagashetty Halli,4 BHK,16335.0,4.0,915.41,4,5603.979185797368,1.0,4083.75
Doddagubbi,1 BHK,747.0,1.0,35.55,1,4759.036144578313,1.0,747.0
Electronic City,2 BHK,1342.0,2.0,77.23,2,5754.843517138599,1.0,671.0
Motappa Layout,2 BHK,1113.0,2.0,52.01,2,4672.955974842767,1.0,556.5
Devarabeesana Halli,3 BHK,1738.0,3.0,111.3,3,6403.912543153049,1.0,579.3333333333334
Brookefield,2 BHK,1206.0,2.0,113.75,2,9432.006633499172,1.0,603.0
Hebbal,4 BHK,2790.0,4.0,290.72,4,10420.071684587814,1.0,697.5
Hebbal,2 BHK,1162.0,2.0,115.92,2,9975.903614457831,1.0,581.0
Parappana Agrahara,2 BHK,1194.0,2.0,48.85,2,4091.289782244556,1.0,597.0
Sarjapur  Road,3 BHK,1857.0,4.0,118.2,3,6365.105008077545,1.3333333333333333,619.0
Kattigenahalli,6 Bedroom,3500.0,6.0,178.64,6,5104.0,1.0,583.3333333333334
Rajaji Nagar,2 BHK,1763.0,3.0,254.19,2,14418.037436188315,1.5,881.5
Uttarahalli,2 BHK,1150.0,2.0,48.37,2,4206.086956521739,1.0,575.0
Koramangala,4 Bedroom,2400.0,5.0,362.62,4,15109.166666666666,1.25,600.0
Chikkalasandra,2 BHK,1290.0,2.0,58.76,2,4555.038759689923,1.0,645.0
Thubarahalli,4 BHK,3408.0,5.0,226.73,4,6652.87558685446,1.25,852.0
HBR Layout,2 Bedroom,900.0,2.0,85.87,2,9541.111111111111,1.0,450.0
Sanjay nagar,2 BHK,1150.0,2.0,76.19,2,6625.217391304348,1.0,575.0
Banashankari,3 Bedroom,1040.0,2.0,85.24,3,8196.153846153846,0.6666666666666666,346.6666666666667
Yeshwanthpur,2 BHK,1160.0,2.0,64.65,2,5573.2758620689665,1.0,580.0
Soundarya Layout,2 BHK,900.0,2.0,27.18,2,3020.0,1.0,450.0
Sarjapur  Road,4 Bedroom,1750.0,3.0,99.59,4,5690.857142857143,0.75,437.5
Electronic City,3 BHK,1320.0,2.0,81.25,3,6155.30303030303,0.6666666666666666,440.0
Lingadheeranahalli,4 BHK,2240.0,4.0,150.12,4,6701.785714285715,1.0,560.0
Electronics City Phase 1,2 BHK,891.0,2.0,42.41,2,4759.820426487093,1.0,445.5
Ambedkar Nagar,3 BHK,1852.0,3.0,126.21,3,6814.7948164146865,1.0,617.3333333333334
Chandapura,3 BHK,1323.0,2.0,81.42,3,6154.195011337869,0.6666666666666666,441.0
Vittasandra,2 BHK,1404.0,2.0,71.25,2,5074.786324786325,1.0,702.0
Dodda Nekkundi,2 BHK,1370.0,2.0,61.62,2,4497.810218978102,1.0,685.0
Uttarahalli,3 BHK,1385.0,2.0,56.36,3,4069.3140794223827,0.6666666666666666,461.6666666666667
Gollarapalya Hosahalli,2 BHK,1129.0,2.0,48.6,2,4304.694419840567,1.0,564.5
Mahalakshmi Layout,3 BHK,1876.0,3.0,186.92,3,9963.752665245203,1.0,625.3333333333334
Brooke Bond First Cross,3 BHK,1720.0,3.0,95.31,3,5541.279069767442,1.0,573.3333333333334
Jalahalli East,4 Bedroom,1200.0,4.0,65.71,4,5475.833333333332,1.0,300.0
Mysore Road,2 BHK,1175.0,2.0,59.69,2,5080.0,1.0,587.5
Nagawara Junction,1 BHK,500.0,1.0,34.98,1,6995.999999999999,1.0,500.0
Electronic City Phase II,1 BHK,1200.0,1.0,34.01,1,2834.1666666666665,1.0,1200.0
Hosa Road,3 BHK,1893.0,3.0,89.9,3,4749.075541468568,1.0,631.0
Whitefield,3 BHK,1430.0,3.0,129.97,3,9088.811188811189,1.0,476.6666666666667
Green View Layout,2 BHK,850.0,2.0,33.06,2,3889.4117647058824,1.0,425.0
CV Raman Nagar,2 BHK,1392.0,2.0,70.12,2,5037.35632183908,1.0,696.0
Kanakpura Road,3 BHK,1938.0,3.0,101.73,3,5249.226006191951,1.0,646.0
Chennammanakere Achukattu,2 BHK,1020.0,2.0,55.03,2,5395.098039215686,1.0,510.0
"beml layout, basaveshwara nagar",3 Bedroom,2400.0,2.0,366.19,3,15257.916666666666,0.6666666666666666,800.0
HBR Layout,3 BHK,1832.0,3.0,178.11,3,9722.161572052402,1.0,610.6666666666666
Konanakunte,3 BHK,1423.0,2.0,115.97,3,8149.683766690091,0.6666666666666666,474.3333333333333
Jakkur,2 BHK,1432.0,2.0,87.85,2,6134.776536312849,1.0,716.0
2nd Block Hrbr Layout,4 Bedroom,1350.0,4.0,99.87,4,7397.777777777777,1.0,337.5
CV Raman Nagar,3 BHK,1480.0,3.0,75.17,3,5079.054054054054,1.0,493.3333333333333
Kanakpura Road,3 BHK,1843.0,3.0,91.69,3,4975.040694519805,1.0,614.3333333333334
Hulimavu,3 BHK,1916.0,2.0,109.15,3,5696.764091858037,0.6666666666666666,638.6666666666666
Hennur,2 BHK,1255.0,2.0,100.0,2,7968.12749003984,1.0,627.5
Yelenahalli,2 BHK,1160.0,2.0,44.57,2,3842.2413793103447,1.0,580.0
Old Madras Road,2 BHK,2640.0,2.0,156.71,2,5935.984848484848,1.0,1320.0
Bommanahalli,2 BHK,1160.0,2.0,90.48,2,7800.0,1.0,580.0
Lakshminarayana Pura,2 BHK,1200.0,2.0,73.94,2,6161.666666666667,1.0,600.0
7th Phase JP Nagar,2 BHK,1100.0,2.0,74.76,2,6796.363636363637,1.0,550.0
Ramagondanahalli,3 BHK,1500.0,3.0,68.96,3,4597.333333333333,1.0,500.0
Electronic City Phase II,3 BHK,1336.0,2.0,39.91,3,2987.275449101796,0.6666666666666666,445.3333333333333
Choodasandra,2 BHK,1065.0,2.0,52.81,2,4958.68544600939,1.0,532.5
Hebbal,2 BHK,1294.0,2.0,122.7,2,9482.225656877898,1.0,647.0
Rachenahalli,3 BHK,1550.0,3.0,82.68,3,5334.1935483870975,1.0,516.6666666666666
Whitefield,2 BHK,1216.0,2.0,111.13,2,9138.980263157895,1.0,608.0
Bank Of Baroda Colony,2 BHK,1005.0,2.0,134.15,2,13348.25870646766,1.0,502.5
7th Phase JP Nagar,3 BHK,1430.0,2.0,95.54,3,6681.118881118881,0.6666666666666666,476.6666666666667
Frazer Town,4 BHK,4100.0,4.0,495.24,4,12079.024390243903,1.0,1025.0
Hoodi,3 BHK,1660.0,3.0,152.45,3,9183.734939759035,1.0,553.3333333333334
Thanisandra,3 BHK,1430.0,2.0,115.0,3,8041.958041958042,0.6666666666666666,476.6666666666667
Hennur Road,3 BHK,1470.0,2.0,84.83,3,5770.748299319728,0.6666666666666666,490.0
Jalahalli,2 BHK,1045.0,2.0,67.01,2,6412.440191387561,1.0,522.5
Hebbal,4 BHK,4225.0,6.0,474.47,4,11230.059171597633,1.5,1056.25
Anjanapura,2 BHK,950.0,2.0,34.01,2,3580.0,1.0,475.0
Doddathoguru,3 BHK,1382.0,3.0,51.19,3,3704.052098408104,1.0,460.6666666666667
BTM 2nd Stage,2 BHK,930.0,2.0,60.26,2,6479.569892473119,1.0,465.0
Sarjapur  Road,3 BHK,1660.0,2.0,96.38,3,5806.024096385542,0.6666666666666666,553.3333333333334
Vijinapura,2 BHK,1290.0,2.0,69.13,2,5358.914728682171,1.0,645.0
Whitefield,3 BHK,1010.0,2.0,90.9,3,9000.0,0.6666666666666666,336.6666666666667
Brookefield,4 BHK,3050.0,4.0,304.63,4,9987.868852459016,1.0,762.5
Dodda Nekkundi,2 BHK,1200.0,2.0,52.94,2,4411.666666666667,1.0,600.0
3rd Block Hrbr Layout,3 BHK,1650.0,3.0,136.54,3,8275.151515151516,1.0,550.0
Budigere,3 BHK,1636.0,3.0,84.7,3,5177.261613691931,1.0,545.3333333333334
Rajaji Nagar,3 BHK,2367.0,3.0,321.68,3,13590.198563582593,1.0,789.0
Budigere,2 BHK,1153.0,2.0,58.72,2,5092.8013876843015,1.0,576.5
Hegde Nagar,3 BHK,2087.01,4.0,144.36,3,6917.072750010781,1.3333333333333333,695.6700000000001
LB Shastri Nagar,2 BHK,1200.0,2.0,67.66,2,5638.333333333333,1.0,600.0
HSR Layout,3 BHK,1844.0,3.0,206.53,3,11200.108459869849,1.0,614.6666666666666
Begur Road,2 BHK,1215.0,2.0,85.88,2,7068.3127572016465,1.0,607.5
Sarjapur  Road,2 BHK,1194.0,2.0,73.78,2,6179.229480737018,1.0,597.0
Chennappa Layout,2 BHK,1220.0,2.0,51.61,2,4230.327868852459,1.0,610.0
1st Block HBR Layout,4 BHK,3150.0,4.0,250.11,4,7940.0,1.0,787.5
Kanakpura Road,1 BHK,525.0,1.0,24.71,1,4706.666666666667,1.0,525.0
Bommasandra,2 BHK,955.0,2.0,39.07,2,4091.0994764397906,1.0,477.5
Kadugondanahalli,5 Bedroom,2000.0,5.0,98.8,5,4940.0,1.0,400.0
Magadi Road,2 BHK,884.0,2.0,41.64,2,4710.407239819005,1.0,442.0
Kathriguppe,2 BHK,1250.0,2.0,72.7,2,5816.0,1.0,625.0
Bommasandra Industrial Area,2 BHK,7000.0,2.0,201.04,2,2872.0,1.0,3500.0
Dodda Nekkundi,3 Bedroom,2400.0,4.0,104.69,3,4362.083333333333,1.3333333333333333,800.0
Harlur,4 BHK,2990.0,4.0,313.47,4,10483.946488294316,1.0,747.5
Bellandur,2 BHK,1195.0,2.0,118.51,2,9917.154811715482,1.0,597.5
Sadhguru Layout,1 BHK,2559.0,1.0,51.41,1,2008.987885892927,1.0,2559.0
Begur,2 BHK,1200.0,2.0,59.75,2,4979.166666666667,1.0,600.0
Sarjapur  Road,2 BHK,984.0,2.0,55.2,2,5609.756097560976,1.0,492.0
Bommasandra,2 BHK,1089.0,2.0,43.03,2,3951.3314967860424,1.0,544.5
Hennur Road,2 BHK,1165.0,2.0,70.38,2,6041.201716738197,1.0,582.5
Chandapura,1 BHK,410.0,1.0,24.21,1,5904.878048780488,1.0,410.0
Hennur,3 BHK,1482.0,3.0,114.08,3,7697.705802968961,1.0,494.0
Ramamurthy Nagar,2 Bedroom,1200.0,2.0,59.0,2,4916.666666666667,1.0,600.0
Kanakapura,3 BHK,1938.0,3.0,95.12,3,4908.152734778122,1.0,646.0
Hormavu,3 BHK,1166.0,2.0,56.32,3,4830.188679245283,0.6666666666666666,388.6666666666667
Chikkalasandra,3 BHK,1275.0,2.0,56.39,3,4422.745098039216,0.6666666666666666,425.0
Mico Layout,2 BHK,1140.0,2.0,40.47,2,3550.0,1.0,570.0
Hegde Nagar,4 Bedroom,3734.0,5.0,267.43,4,7162.024638457418,1.25,933.5
Tejaswini Nagar,1 BHK,720.0,1.0,26.06,1,3619.4444444444443,1.0,720.0
Nagarbhavi,3 Bedroom,1200.0,3.0,104.18,3,8681.666666666666,1.0,400.0
Richards Town,2 BHK,1100.0,2.0,117.42,2,10674.545454545454,1.0,550.0
Sector 7 HSR Layout,2 BHK,1162.0,2.0,101.95,2,8773.666092943202,1.0,581.0
Ramamurthy Nagar,1 Bedroom,540.0,1.0,24.61,1,4557.407407407408,1.0,540.0
Rachenahalli,3 BHK,1550.0,2.0,81.84,3,5280.0,0.6666666666666666,516.6666666666666
R.T. Nagar,3 Bedroom,1300.0,3.0,89.02,3,6847.692307692308,1.0,433.3333333333333
Chikbasavanapura,2 BHK,1220.0,2.0,59.23,2,4854.918032786885,1.0,610.0
Doddathoguru,2 BHK,964.0,2.0,33.82,2,3508.298755186722,1.0,482.0
"Electronic City Phase 1, ",3 BHK,1500.0,3.0,49.28,3,3285.3333333333335,1.0,500.0
Sarjapur  Road,3 BHK,1347.0,2.0,78.89,3,5856.718634001485,0.6666666666666666,449.0
"JP Nagar 8th Phase, ",4 BHK,5000.0,5.0,246.85,4,4937.0,1.25,1250.0
Bannerghatta Road,4 Bedroom,3000.0,4.0,296.73,4,9891.0,1.0,750.0
Bannerghatta,2 BHK,1120.0,2.0,74.55,2,6656.25,1.0,560.0
Lake City,1 BHK,600.0,1.0,22.01,1,3668.3333333333335,1.0,600.0
Whitefield,3 BHK,2321.0,4.0,218.85,3,9429.125376992675,1.3333333333333333,773.6666666666666
Bhagyalakshmi Avenue,1 BHK,540.0,1.0,21.38,1,3959.259259259259,1.0,540.0
Hebbal,2 BHK,1150.0,2.0,115.03,2,10002.608695652174,1.0,575.0
Sonnenahalli,3 BHK,1484.0,3.0,77.76,3,5239.892183288411,1.0,494.6666666666667
Ramagondanahalli,3 BHK,1680.0,2.0,76.22,3,4536.9047619047615,0.6666666666666666,560.0
Byagadadhenahalli,2 BHK,620.0,2.0,23.08,2,3722.5806451612902,1.0,310.0
Dodda Banaswadi,3 BHK,1650.0,3.0,78.77,3,4773.939393939394,1.0,550.0
Chuchangatta Colony,3 BHK,1250.0,3.0,43.02,3,3441.6,1.0,416.6666666666667
Hanuman Nagar,3 BHK,2072.0,3.0,112.57,3,5432.915057915058,1.0,690.6666666666666
Sarjapur  Road,2 BHK,1105.0,2.0,63.24,2,5723.076923076923,1.0,552.5
Vidyaranyapura,2 BHK,1200.0,2.0,60.49,2,5040.833333333333,1.0,600.0
Kumaraswami Layout,7 Bedroom,3100.0,7.0,203.14,7,6552.903225806452,1.0,442.85714285714283
Whitefield,4 Bedroom,4007.0,4.0,380.22,4,9488.894434739206,1.0,1001.75
Banashankari,3 BHK,1340.0,2.0,119.78,3,8938.805970149253,0.6666666666666666,446.6666666666667
Rajaji Nagar,3 BHK,2409.0,3.0,340.08,3,14117.06102117061,1.0,803.0
Haralur Road,2 BHK,1194.0,2.0,114.27,2,9570.35175879397,1.0,597.0
Vittasandra,2 BHK,1246.0,2.0,64.39,2,5167.736757624398,1.0,623.0
Old Airport Road,2 BHK,1055.0,2.0,79.12,2,7499.526066350711,1.0,527.5
Hosa Road,3 BHK,1541.0,3.0,74.55,3,4837.767683322518,1.0,513.6666666666666
Harlur,2 BHK,1370.0,2.0,136.59,2,9970.07299270073,1.0,685.0
Whitefield,2 BHK,1224.0,2.0,116.83,2,9544.934640522875,1.0,612.0
Kambipura,2 BHK,883.0,2.0,40.09,2,4540.203850509627,1.0,441.5
Yeshwanthpur,3 BHK,1676.0,3.0,99.79,3,5954.057279236277,1.0,558.6666666666666
Shree Ananth Nagar Layout,2 BHK,1154.0,2.0,40.42,2,3502.599653379549,1.0,577.0
Kanakpura Road,3 BHK,1610.0,3.0,79.39,3,4931.055900621118,1.0,536.6666666666666
Devasthanagalu,2 BHK,1057.0,2.0,46.51,2,4400.189214758751,1.0,528.5
Raja Rajeshwari Nagar,2 BHK,1157.0,2.0,48.89,2,4225.583405358686,1.0,578.5
Doddagubbi,4 Bedroom,1200.0,4.0,62.23,4,5185.833333333333,1.0,300.0
Gulimangala,2 BHK,980.0,2.0,33.27,2,3394.8979591836737,1.0,490.0
Sarjapur  Road,2 BHK,1140.0,2.0,67.17,2,5892.105263157895,1.0,570.0
Raja Rajeshwari Nagar,2 BHK,1206.0,2.0,54.2,2,4494.195688225539,1.0,603.0
Electronic City Phase II,1 BHK,575.0,1.0,17.2,1,2991.304347826087,1.0,575.0
Koramangala,3 BHK,1600.0,3.0,238.27,3,14891.875,1.0,533.3333333333334
1st Stage Indira Nagar,4 Bedroom,2400.0,4.0,152.71,4,6362.916666666667,1.0,600.0
Horamavu Agara,3 BHK,1300.0,2.0,54.55,3,4196.153846153846,0.6666666666666666,433.3333333333333
Tunganagara,3 BHK,1270.0,2.0,36.35,3,2862.2047244094488,0.6666666666666666,423.3333333333333
Electronic City,2 BHK,1128.0,2.0,71.96,2,6379.432624113474,1.0,564.0
Electronics City Phase 1,1 BHK,640.0,1.0,29.25,1,4570.3125,1.0,640.0
4th T block Jayanagar,3 BHK,2400.0,3.0,208.22,3,8675.833333333334,1.0,800.0
TC Palaya,3 Bedroom,1200.0,2.0,69.55,3,5795.833333333333,0.6666666666666666,400.0
Kanakapura,2 BHK,1090.0,2.0,53.91,2,4945.871559633028,1.0,545.0
Electronic City,1 BHK,589.0,1.0,33.41,1,5672.325976230899,1.0,589.0
Electronic City,2 BHK,1125.0,2.0,66.97,2,5952.888888888889,1.0,562.5
Kogilu,2 BHK,1140.0,2.0,49.9,2,4377.19298245614,1.0,570.0
Sarjapur  Road,4 Bedroom,3150.0,4.0,190.73,4,6054.920634920635,1.0,787.5
Kundalahalli,2 BHK,1315.0,2.0,101.14,2,7691.254752851711,1.0,657.5
Bellandur,3 BHK,1435.0,2.0,142.84,3,9954.006968641115,0.6666666666666666,478.3333333333333
Haralur Road,2 BHK,1092.0,2.0,107.14,2,9811.355311355312,1.0,546.0
Kadugodi,2 BHK,1314.0,2.0,105.44,2,8024.3531202435315,1.0,657.0
Koramangala,2 BHK,1260.0,2.0,188.71,2,14976.984126984127,1.0,630.0
Nagarbhavi,2 BHK,1080.0,2.0,92.67,2,8580.555555555555,1.0,540.0
Nagasandra,8 Bedroom,4000.0,8.0,273.24,8,6831.0,1.0,500.0
Mysore Road,3 BHK,1082.0,2.0,55.42,3,5121.996303142329,0.6666666666666666,360.6666666666667
Jakkur,3 BHK,1150.0,3.0,73.3,3,6373.913043478261,1.0,383.3333333333333
Hennur Road,2 BHK,1052.0,2.0,58.65,2,5575.09505703422,1.0,526.0
Yelahanka,2 BHK,1045.0,2.0,82.99,2,7941.626794258373,1.0,522.5
Kodigehaali,3 BHK,1442.0,3.0,73.7,3,5110.957004160888,1.0,480.6666666666667
Kaggadasapura,3 BHK,1500.0,2.0,131.12,3,8741.333333333334,0.6666666666666666,500.0
Hennur,2 BHK,1255.0,2.0,100.17,2,7981.673306772908,1.0,627.5
Vajarahalli,3 BHK,1432.0,3.0,76.34,3,5331.005586592179,1.0,477.3333333333333
Kundalahalli,3 Bedroom,2100.0,3.0,159.37,3,7589.047619047619,1.0,700.0
Hennur Road,2 BHK,1450.0,2.0,86.07,2,5935.862068965517,1.0,725.0
Sarjapur  Road,2 BHK,1346.0,2.0,76.88,2,5711.738484398217,1.0,673.0
Kumaraswami Layout,2 BHK,1200.0,2.0,67.26,2,5605.000000000001,1.0,600.0
Electronic City Phase II,3 BHK,925.0,2.0,27.95,3,3021.6216216216217,0.6666666666666666,308.3333333333333
Dasarahalli,2 BHK,1160.0,2.0,73.63,2,6347.413793103448,1.0,580.0
Lingadheeranahalli,3 BHK,1768.0,3.0,119.09,3,6735.859728506787,1.0,589.3333333333334
Kothanur,2 BHK,1094.0,2.0,54.03,2,4938.756855575868,1.0,547.0
Seetharampalya,3 BHK,1500.0,3.0,78.22,3,5214.666666666667,1.0,500.0
Gubbalala,3 BHK,1745.0,3.0,99.41,3,5696.848137535817,1.0,581.6666666666666
Bommanahalli,7 Bedroom,2875.0,7.0,246.44,7,8571.826086956522,1.0,410.7142857142857
Byadarahalli,4 BHK,3500.0,3.0,436.59,4,12474.0,0.75,875.0
Sonnenahalli,3 BHK,1550.0,3.0,84.61,3,5458.709677419355,1.0,516.6666666666666
Rajiv Nagar,4 BHK,2340.0,5.0,157.88,4,6747.008547008547,1.25,585.0
Whitefield,3 BHK,1655.0,3.0,152.16,3,9193.957703927492,1.0,551.6666666666666
Battarahalli,3 BHK,2024.0,3.0,103.12,3,5094.861660079051,1.0,674.6666666666666
Siddapura,4 Bedroom,3100.0,5.0,243.82,4,7865.1612903225805,1.25,775.0
Jalahalli,3 BHK,1575.0,4.0,104.78,3,6652.6984126984125,1.3333333333333333,525.0
Iblur Village,3 BHK,1920.0,3.0,140.74,3,7330.208333333333,1.0,640.0
Sarjapur  Road,4 Bedroom,6200.0,4.0,368.22,4,5939.032258064516,1.0,1550.0
Kambipura,3 BHK,1082.0,2.0,48.04,3,4439.92606284658,0.6666666666666666,360.6666666666667
BTM 2nd Stage,3 BHK,1265.0,2.0,80.09,3,6331.225296442688,0.6666666666666666,421.6666666666667
Kengeri Satellite Town KHB Apartment,3 BHK,1100.0,2.0,43.49,3,3953.6363636363635,0.6666666666666666,366.6666666666667
